,MA_SO_SV,HOC_KY,TC_DANGKY,TC_HOANTHANH,GPA,CPA,semester_order,NAM_TUYENSINH,PTXT,TOHOP_XT,DIEM_TRUNGTUYEN,DIEM_CHUAN,ADMISSION_GAP
1029,0fd90a30207e,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,24.25,23.29,0.9600000000000009
1030,0fd995ae4f58,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,22.42,21.68,0.740000000000002
1031,0fe42d369e6e,HK1 2024-2025,17,0,0,0,20241,2022,100,A01,21.35,19.82,1.5300000000000011
1032,0fe59024da61,HK1 2024-2025,17,0,0,0,20241,2021,1,A01,23.08,23.03,0.04999999999999716
1033,0fece7c11590,HK1 2024-2025,14,0,0,0,20241,2020,1,A00,22.66,21.86,0.8000000000000007
1034,0fee29558953,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,23.21,22.26,0.9499999999999993
1035,0fee2d325efd,HK1 2024-2025,10,0,0,0,20241,2020,1,A00,19.4,15.76,3.639999999999999
1036,0ff0a0dc530b,HK1 2024-2025,15,0,0,0,20241,2023,100,V00,22.35,21.26,1.0899999999999999
1037,0ff2f96c91fb,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,20.39,19.61,0.7800000000000011
1038,0ffb63e2a48e,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,23.12,22.87,0.25
1039,0ffe6709b9d5,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,22.69,21.41,1.2800000000000011
1040,0fff02155673,HK1 2024-2025,8,0,0,0,20241,2020,1,A00,24.61,21.54,3.0700000000000003
1041,0fff2bbf572c,HK1 2024-2025,23,0,0,0,20241,2020,1,A00,22.78,21.78,1.0
1042,1006da646edf,HK1 2024-2025,19,0,0,0,20241,2022,409,X06,27.31,21.97,5.34
1043,10079fd93748,HK1 2024-2025,3,0,0,0,20241,2020,1,A00,21.96,21.62,0.33999999999999986
1044,10081dec451b,HK1 2024-2025,3,0,0,0,20241,2020,1,A00,23.23,22.54,0.6900000000000013
1045,1016a8873b49,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,23.03,22.12,0.9100000000000001
1046,10181bd91dba,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,19.46,15.73,3.7300000000000004
1047,1021f01c27ae,HK1 2024-2025,19,0,0,0,20241,2022,100,A00,22.13,22.13,0.0
1048,10225425ff80,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,25.15,23.72,1.4299999999999997
1049,102642cabf47,HK1 2024-2025,42,0,0,0,20241,2021,1,A01,25.4,21.04,4.359999999999999
1050,102b4c8a8721,HK1 2024-2025,6,0,0,0,20241,2019,1,V00,19.34,19.23,0.10999999999999943
1051,102d89113632,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.01,23.15,0.860000000000003
1052,103403293a5b,HK1 2024-2025,20,0,0,0,20241,2024,100,A00,22.21,21.25,0.9600000000000009
1053,103548bbfe05,HK1 2024-2025,16,0,0,0,20241,2024,100,V02,20.99,20.96,0.029999999999997584
1054,103732e9cdf5,HK1 2024-2025,14,0,0,0,20241,2019,1,A00,17.27,16.92,0.34999999999999787
1055,10392ab3c648,HK1 2024-2025,22,0,0,0,20241,2022,100,D07,20.98,16.66,4.32
1056,103eb371badd,HK1 2024-2025,19,0,0,0,20241,2023,100,V00,18.29,17.19,1.0999999999999979
1057,1041516542b8,HK1 2024-2025,24,0,0,0,20241,2023,100,V02,22.82,21.19,1.629999999999999
1058,10429f9a2263,HK1 2024-2025,21,0,0,0,20241,2020,1,V00,19.44,15.87,3.570000000000002
1059,10481fe174cd,HK1 2024-2025,22,0,0,0,20241,2022,100,V00,21.08,20.02,1.0599999999999987
1060,104cb31c30f6,HK1 2024-2025,13,0,0,0,20241,2024,100,A00,24.14,23.93,0.21000000000000085
1061,104ffae87b7c,HK1 2024-2025,21,0,0,0,20241,2021,1,A00,19.42,18.43,0.990000000000002
1062,1057488dedb0,HK1 2024-2025,16,0,0,0,20241,2019,1,V00,20.74,19.45,1.2899999999999991
1063,1057e58e98f3,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,23.84,23.26,0.5799999999999983
1064,1057f4853469,HK1 2024-2025,10,0,0,0,20241,2020,1,A00,23.15,22.08,1.0700000000000003
1065,105d91ff5601,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.58,23.85,0.7299999999999969
1066,105dfe36f107,HK1 2024-2025,22,0,0,0,20241,2023,100,V02,22.87,21.02,1.8500000000000014
1067,10615de23ece,HK1 2024-2025,20,0,0,0,20241,2024,100,A00,20.65,20.45,0.1999999999999993
1068,1065ef01b000,HK1 2024-2025,22,0,0,0,20241,2022,100,A01,25.2,20.24,4.960000000000001
1069,1068ff21b8bb,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,24.89,24.5,0.39000000000000057
1070,106af5ed0312,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,24.8,22.08,2.7200000000000024
1071,107ae6060519,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,21.25,16.15,5.100000000000001
1072,107d7e54451a,HK1 2024-2025,25,0,0,0,20241,2022,100,A01,23.95,23.34,0.6099999999999994
1073,107daad1d5a6,HK1 2024-2025,20,0,0,0,20241,2022,409,X01,24.21,22.28,1.9299999999999997
1074,107f1c74aa96,HK1 2024-2025,15,0,0,0,20241,2022,100,A00,24.88,19.9,4.98
1075,107f43a16c1f,HK1 2024-2025,24,0,0,0,20241,2021,1,A00,20.9,16.08,4.82
1076,10815a8ea46d,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,17.51,16.01,1.5
1077,10839ff4b50b,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.47,20.29,2.1799999999999997
1078,10845984e72d,HK1 2024-2025,12,0,0,0,20241,2019,1,A00,19.48,16.19,3.289999999999999
1079,10873d342155,HK1 2024-2025,23,0,0,0,20241,2022,100,V02,25.13,20.25,4.879999999999999
1080,1088628f7f9c,HK1 2024-2025,4,0,0,0,20241,2018,1,D07,17.39,15.03,2.360000000000001
1081,108c1b858840,HK1 2024-2025,17,0,0,0,20241,2024,100,D01,25.07,23.63,1.4400000000000013
1082,108c8da419b8,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,22.52,19.98,2.539999999999999
1083,108ec8cf73a7,HK1 2024-2025,10,0,0,0,20241,2019,1,A00,18.32,16.7,1.620000000000001
1084,10968fac5131,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.89,22.12,1.7699999999999996
1085,1097b8311d51,HK1 2024-2025,13,0,0,0,20241,2023,100,A00,17.24,16.94,0.29999999999999716
1086,109aec972035,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,24.68,24.46,0.21999999999999886
1087,10a58baa236a,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,22.05,22.05,0.0
1088,10a9a964a15b,HK1 2024-2025,23,0,0,0,20241,2022,100,A01,23.25,21.26,1.9899999999999984
1089,10a9e13c2757,HK1 2024-2025,12,0,0,0,20241,2019,1,V00,20.11,19.28,0.8299999999999983
1090,10ab98a8bb91,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,25.17,23.1,2.0700000000000003
1091,10adcfaa3521,HK1 2024-2025,13,0,0,0,20241,2024,100,A01,24.84,24.44,0.3999999999999986
1092,10b2c9573f97,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,23.15,22.25,0.8999999999999986
1093,10b704ace995,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,20.36,19.62,0.7399999999999984
1094,10b74de78875,HK1 2024-2025,5,0,0,0,20241,2020,1,A00,19.83,19.24,0.5899999999999999
1095,10b7539f1a82,HK1 2024-2025,28,0,0,0,20241,2022,100,A01,22.79,21.12,1.6699999999999982
1096,10ba1cb772d6,HK1 2024-2025,18,0,0,0,20241,2024,100,A01,21.67,21.27,0.40000000000000213
1097,10ba2eaf514a,HK1 2024-2025,17,0,0,0,20241,2023,100,A00,24.8,22.82,1.9800000000000004
1098,10bc27b2f045,HK1 2024-2025,8,0,0,0,20241,2018,1,V00,24.57,19.35,5.219999999999999
1099,10c368cd46d6,HK1 2024-2025,16,0,0,0,20241,2024,100,V06,21.2,21.0,0.1999999999999993
1100,10c7ebb5727d,HK1 2024-2025,12,0,0,0,20241,2024,100,V00,22.09,21.79,0.3000000000000007
1101,10cc267089ac,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,23.61,20.09,3.5199999999999996
1102,10cd33c104f6,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,22.8,20.27,2.530000000000001
1103,10d4a688a254,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,23.19,23.09,0.10000000000000142
1104,10d78fe43da9,HK1 2024-2025,16,0,0,0,20241,2024,100,V00,21.72,21.08,0.6400000000000006
1105,10de7bed82c8,HK1 2024-2025,17,0,0,0,20241,2024,200,A01,27.99,26.88,1.1099999999999994
1106,10df2b79c219,HK1 2024-2025,3,0,0,0,20241,2020,1,A00,25.25,24.69,0.5599999999999987
1107,10e277b458e5,HK1 2024-2025,21,0,0,0,20241,2022,100,V00,22.61,20.64,1.9699999999999989
1108,10e2b1ea5e7c,HK1 2024-2025,17,0,0,0,20241,2020,1,A00,19.62,19.62,0.0
1109,10e46ee2c343,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,23.23,20.95,2.280000000000001
1110,10e7cf23e0fb,HK1 2024-2025,27,0,0,0,20241,2020,1,A01,21.96,21.52,0.4400000000000013
1111,10f11804aa10,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.95,24.8,0.14999999999999858
1112,10f6e18998cc,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,22.55,22.25,0.3000000000000007
1113,10fc09f3b53d,HK1 2024-2025,46,0,0,0,20241,2020,1,A00,24.29,20.16,4.129999999999999
1114,10ff14cd257e,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.27,22.87,0.3999999999999986
1115,11049ee9a75e,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,25.98,25.78,0.1999999999999993
1116,1108f9cfdd2d,HK1 2024-2025,25,0,0,0,20241,2023,100,A00,24.26,24.16,0.10000000000000142
1117,110a63edcd17,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,25.34,24.59,0.75
1118,110bcb48c361,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,24.71,24.68,0.030000000000001137
1119,110db70bc1e2,HK1 2024-2025,4,0,0,0,20241,2019,1,A00,21.2,19.78,1.4199999999999982
1120,1112abe00c1a,HK1 2024-2025,19,0,0,0,20241,2023,100,A01,22.37,20.1,2.2699999999999996
1121,111b2d5ce483,HK1 2024-2025,24,0,0,0,20241,2020,1,A00,24.09,21.74,2.3500000000000014
1122,111b450986b8,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,23.1,22.49,0.610000000000003
1123,1121936efd0d,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,21.14,19.98,1.1600000000000001
1124,1121ee99d24c,HK1 2024-2025,17,0,0,0,20241,2024,200,D07,22.55,22.42,0.129999999999999
1125,1128dc1f447d,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.05,22.67,1.379999999999999
1126,112983b8463b,HK1 2024-2025,10,0,0,0,20241,2021,1,D01,25.58,24.59,0.9899999999999984
1127,112a82b80165,HK1 2024-2025,18,0,0,0,20241,2022,100,A01,20.33,19.98,0.34999999999999787
1128,113729bc1a06,HK1 2024-2025,21,0,0,0,20241,2021,1,A00,18.71,18.27,0.4400000000000013
1129,113b05ca85d8,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,19.81,16.13,3.6799999999999997
1130,113cb1471367,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,21.54,20.8,0.7399999999999984
1131,11408e690f3d,HK1 2024-2025,10,0,0,0,20241,2019,1,A00,20.68,17.28,3.3999999999999986
1132,1140e4eed9e5,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,24.4,23.33,1.0700000000000003
1133,1147b89cd8e2,HK1 2024-2025,19,0,0,0,20241,2021,1,A01,22.77,16.05,6.719999999999999
1134,11483f689b48,HK1 2024-2025,10,0,0,0,20241,2021,1,A01,25.7,24.19,1.509999999999998
1135,1149ecb56020,HK1 2024-2025,20,0,0,0,20241,2024,200,A01,23.65,22.87,0.7799999999999976
1136,1152662b7294,HK1 2024-2025,15,0,0,0,20241,2021,1,A01,23.96,23.55,0.41000000000000014
1137,115a9e9b0261,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,23.35,23.28,0.07000000000000028
1138,115af9ba5546,HK1 2024-2025,2,0,0,0,20241,2021,1,A00,24.85,24.85,0.0
1139,116196743363,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,23.97,23.44,0.5299999999999976
1140,116c55840756,HK1 2024-2025,16,0,0,0,20241,2024,100,V02,23.51,21.93,1.5800000000000018
1141,116efce4bbce,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,24.24,23.64,0.5999999999999979
1142,1170438f88be,HK1 2024-2025,22,0,0,0,20241,2023,100,A01,21.84,21.1,0.7399999999999984
1143,117549147bec,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,23.29,23.05,0.23999999999999844
1144,1177917fa2d5,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,21.3,19.86,1.4400000000000013
1145,1179b25f7134,HK1 2024-2025,28,0,0,0,20241,2021,1,A00,25.03,23.81,1.2200000000000024
1146,117b1661f7b7,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,23.56,15.77,7.789999999999999
1147,117b46d8c6ca,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,24.21,20.17,4.039999999999999
1148,117d3f365ccb,HK1 2024-2025,10,0,0,0,20241,2021,1,A01,24.89,24.89,0.0
1149,118109ec28c1,HK1 2024-2025,10,0,0,0,20241,2021,1,D07,25.2,25.15,0.05000000000000071
1150,1184ea6b9676,HK1 2024-2025,12,0,0,0,20241,2019,1,A01,20.23,18.84,1.3900000000000006
1151,1186adf4dcda,HK1 2024-2025,19,0,0,0,20241,2021,1,A01,22.85,22.5,0.3500000000000014
1152,118c3c6f6a7c,HK1 2024-2025,5,0,0,0,20241,2021,1,A01,25.59,24.9,0.6900000000000013
1153,1191f6296537,HK1 2024-2025,17,0,0,0,20241,2023,100,A00,23.74,22.58,1.1600000000000001
1154,119671b26103,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,23.25,21.26,1.9899999999999984
1155,11972933e14f,HK1 2024-2025,5,0,0,0,20241,2021,1,A00,24.14,23.64,0.5
1156,119e486e60fc,HK1 2024-2025,13,0,0,0,20241,2024,100,D01,24.55,24.48,0.07000000000000028
1157,119f96aaed53,HK1 2024-2025,18,0,0,0,20241,2020,1,A00,20.73,15.83,4.9
1158,11a3ab4350ee,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,22.45,20.49,1.9600000000000009
1159,11a407516c50,HK1 2024-2025,18,0,0,0,20241,2024,402,K00,49.87,49.29,0.5799999999999983
1160,11a5f6e5630f,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,24.12,23.42,0.6999999999999993
1161,11a8fca6780d,HK1 2024-2025,17,0,0,0,20241,2021,1,D07,25.07,24.21,0.8599999999999994
1162,11aa6d29f54f,HK1 2024-2025,23,0,0,0,20241,2021,1,A00,19.38,15.94,3.4399999999999995
1163,11b0100df58b,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,23.45,22.02,1.4299999999999997
1164,11b611eafdb8,HK1 2024-2025,14,0,0,0,20241,2024,100,V02,22.63,21.87,0.759999999999998
1165,11bbf1f94b3c,HK1 2024-2025,24,0,0,0,20241,2022,100,A00,23.07,22.97,0.10000000000000142
1166,11bfc5f63c90,HK1 2024-2025,14,0,0,0,20241,2018,1,A00,16.58,14.71,1.8699999999999974
1167,11c0258f5941,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,23.11,20.96,2.1499999999999986
1168,11c56f0842f7,HK1 2024-2025,7,0,0,0,20241,2018,1,A01,17.93,17.28,0.6499999999999986
1169,11c8bd450d69,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,18.5,16.96,1.5399999999999991
1170,11c8f41f52a4,HK1 2024-2025,20,0,0,0,20241,2021,1,V01,20.67,19.61,1.0600000000000023
1171,11ccf994b1bd,HK1 2024-2025,16,0,0,0,20241,2024,100,A01,22.82,22.27,0.5500000000000007
1172,11cdd5747433,HK1 2024-2025,22,0,0,0,20241,2021,1,V01,23.23,19.76,3.469999999999999
1173,11d2500d521a,HK1 2024-2025,21,0,0,0,20241,2023,100,A01,24.48,24.04,0.4400000000000013
1174,11d59c412eeb,HK1 2024-2025,7,0,0,0,20241,2021,1,A01,25.35,23.83,1.5200000000000031
1175,11d99510bcaa,HK1 2024-2025,24,0,0,0,20241,2022,100,A00,24.83,24.83,0.0
1176,11dc2d91e313,HK1 2024-2025,3,0,0,0,20241,2018,1,A00,19.52,14.98,4.539999999999999
1177,11e1d1098833,HK1 2024-2025,26,0,0,0,20241,2021,1,A01,24.58,24.42,0.1599999999999966
1178,11e761d507e4,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,23.64,22.61,1.0300000000000011
1179,11e818a79f4d,HK1 2024-2025,10,0,0,0,20241,2019,1,A00,20.87,19.57,1.3000000000000007
1180,11e8d6f350cb,HK1 2024-2025,17,0,0,0,20241,2024,200,A00,24.75,22.11,2.6400000000000006
1181,11ef75af601d,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,22.38,22.27,0.10999999999999943
1182,11f7d5219b4d,HK1 2024-2025,22,0,0,0,20241,2023,100,V02,24.75,20.9,3.8500000000000014
1183,11fb9c80aded,HK1 2024-2025,19,0,0,0,20241,2022,100,V02,25.68,20.41,5.27
1184,11fdec31d77c,HK1 2024-2025,22,0,0,0,20241,2024,100,D01,17.77,16.83,0.9400000000000013
1185,11fe2a43d07d,HK1 2024-2025,17,0,0,0,20241,2024,100,A01,21.86,19.94,1.9199999999999982
1186,12060c8eadc7,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,24.92,22.49,2.4300000000000033
1187,12077b87820a,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,23.56,23.31,0.25
1188,12084074e3f8,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,24.56,24.01,0.5499999999999972
1189,121a323ab58d,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,24.24,21.83,2.41
1190,121ad9526b19,HK1 2024-2025,22,0,0,0,20241,2023,200,A00,26.09,25.48,0.6099999999999994
1191,121c2044f1e9,HK1 2024-2025,28,0,0,0,20241,2020,1,A00,24.76,21.5,3.2600000000000016
1192,12239271f99f,HK1 2024-2025,25,0,0,0,20241,2023,100,V00,23.05,21.47,1.5800000000000018
1193,122408f60225,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,22.86,22.76,0.09999999999999787
1194,122dc1e1b596,HK1 2024-2025,24,0,0,0,20241,2022,100,A00,23.48,22.98,0.5
1195,122fac06a225,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,23.47,22.88,0.5899999999999999
1196,12316e9aeef4,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,25.29,24.21,1.0799999999999983
1197,12379d8d3b5e,HK1 2024-2025,17,0,0,0,20241,2024,100,A01,19.74,17.04,2.6999999999999993
1198,123cfb4f19e9,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,22.16,21.9,0.26000000000000156
1199,12409a4c40db,HK1 2024-2025,15,0,0,0,20241,2023,100,A00,23.54,20.05,3.4899999999999984
1200,12438b023b3d,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,24.59,24.57,0.019999999999999574
1201,12523fda7ae3,HK1 2024-2025,16,0,0,0,20241,2024,100,V02,21.33,21.18,0.14999999999999858
1202,125517b61b3a,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,20.68,20.32,0.35999999999999943
1203,1257b1c4e0c4,HK1 2024-2025,24,0,0,0,20241,2021,1,A00,24.06,24.06,0.0
1204,125cfa3a2fb1,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,20.73,19.94,0.7899999999999991
1205,1261d7f1c5cc,HK1 2024-2025,19,0,0,0,20241,2023,100,V02,21.05,20.92,0.129999999999999
1206,1266cebf43e6,HK1 2024-2025,18,0,0,0,20241,2024,100,A01,22.5,22.4,0.10000000000000142
1207,12698de360f9,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.7,22.41,1.2899999999999991
1208,12714c9e4897,HK1 2024-2025,14,0,0,0,20241,2024,100,V02,22.99,21.92,1.0699999999999967
1209,1272eaae9af0,HK1 2024-2025,24,0,0,0,20241,2023,100,A01,24.11,23.54,0.5700000000000003
1210,127b9e8f3afb,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.78,20.34,2.4400000000000013
1211,127d3540cc1c,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.92,22.49,1.4300000000000033
1212,127f4fdafd92,HK1 2024-2025,17,0,0,0,20241,2024,100,V01,22.61,21.36,1.25
1213,128236d701b3,HK1 2024-2025,24,0,0,0,20241,2023,100,V00,23.64,21.31,2.330000000000002
1214,1283e6d6479b,HK1 2024-2025,24,0,0,0,20241,2021,1,A00,21.28,16.02,5.260000000000002
1215,12874bd603b4,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.94,23.98,0.9600000000000009
1216,12888b20682a,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,22.59,22.3,0.28999999999999915
1217,1290543737f0,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.16,21.73,2.4299999999999997
1218,1297a7d3464b,HK1 2024-2025,16,0,0,0,20241,2023,100,A00,18.98,16.94,2.039999999999999
1219,12a3a5503d6f,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,23.78,23.49,0.2900000000000027
1220,12a9e553f5f3,HK1 2024-2025,21,0,0,0,20241,2022,100,A01,20.49,19.89,0.5999999999999979
1221,12abdfc1fbe4,HK1 2024-2025,17,0,0,0,20241,2024,100,D07,24.1,23.75,0.3500000000000014
1222,12af3ab0d663,HK1 2024-2025,24,0,0,0,20241,2024,100,A00,19.06,16.96,2.099999999999998
1223,12b41cfc1151,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.02,22.87,0.14999999999999858
1224,12b45a5e2e41,HK1 2024-2025,18,0,0,0,20241,2021,1,A01,23.97,23.62,0.34999999999999787
1225,12b770168940,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,18.88,16.28,2.599999999999998
1226,12bd1b2adc32,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,22.9,22.09,0.8099999999999987
1227,12c018fa886c,HK1 2024-2025,38,0,0,0,20241,2020,1,A00,22.41,20.0,2.41
1228,12c1886370c1,HK1 2024-2025,17,0,0,0,20241,2024,100,D01,25.15,25.08,0.07000000000000028
1229,12c64f3107c4,HK1 2024-2025,18,0,0,0,20241,2023,100,A00,25.16,20.09,5.07
1230,12c9bb64a0c5,HK1 2024-2025,15,0,0,0,20241,2020,1,A00,24.98,22.18,2.8000000000000007
1231,12cf103091dc,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,24.6,22.51,2.09
1232,12d4f6a12822,HK1 2024-2025,11,0,0,0,20241,2021,1,A00,21.24,18.49,2.75
1233,12daec4ba73e,HK1 2024-2025,19,0,0,0,20241,2022,100,A00,22.54,21.75,0.7899999999999991
1234,12e28999f3b9,HK1 2024-2025,16,0,0,0,20241,2024,100,V00,22.38,21.17,1.2099999999999973
1235,12e5f1a34ccc,HK1 2024-2025,22,0,0,0,20241,2023,100,V02,23.63,20.85,2.7799999999999976
1236,12ed21a57873,HK1 2024-2025,24,0,0,0,20241,2022,100,A01,19.01,15.89,3.120000000000001
1237,12f0aa4be608,HK1 2024-2025,11,0,0,0,20241,2020,1,A00,22.09,15.99,6.1
1238,12f2cbb069d5,HK1 2024-2025,18,0,0,0,20241,2020,1,A01,22.08,20.4,1.6799999999999997
1239,12f36400f744,HK1 2024-2025,16,0,0,0,20241,2020,1,A00,17.98,15.72,2.26
1240,12fb96c8b0cd,HK1 2024-2025,23,0,0,0,20241,2023,100,D07,23.14,22.56,0.5800000000000018
1241,12fbbdde02d1,HK1 2024-2025,10,0,0,0,20241,2021,1,D01,24.96,24.81,0.15000000000000213
1242,13044da03241,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,21.97,21.67,0.29999999999999716
1243,13045e5a54f1,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,23.65,23.46,0.18999999999999773
1244,1304d8399af6,HK1 2024-2025,15,0,0,0,20241,2022,100,A00,25.64,25.49,0.15000000000000213
1245,130ddf152e42,HK1 2024-2025,13,0,0,0,20241,2021,1,V00,22.73,22.3,0.4299999999999997
1246,130e7f4356bc,HK1 2024-2025,8,0,0,0,20241,2019,3,V02,13.13,12.03,1.1000000000000014
1247,130f241600ae,HK1 2024-2025,25,0,0,0,20241,2023,100,A00,25.49,24.58,0.9100000000000001
1248,131f34c06363,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,24.95,24.8,0.14999999999999858
1249,13227418746d,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,24.07,23.67,0.3999999999999986
1250,132301728e08,HK1 2024-2025,13,0,0,0,20241,2024,100,D01,24.84,20.36,4.48
1251,1323237471e5,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,25.43,24.22,1.2100000000000009
1252,132728e8625d,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,20.76,16.92,3.84
1253,132d9177673d,HK1 2024-2025,24,0,0,0,20241,2024,100,D01,20.23,16.74,3.490000000000002
1254,1334458631df,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,25.35,23.73,1.620000000000001
1255,1336bebc5b6a,HK1 2024-2025,18,0,0,0,20241,2024,100,A01,23.02,22.43,0.5899999999999999
1256,1339332a24ab,HK1 2024-2025,23,0,0,0,20241,2023,100,A01,24.92,24.2,0.7200000000000024
1257,133a2643f647,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,23.24,20.77,2.469999999999999
1258,133ae9062ea6,HK1 2024-2025,24,0,0,0,20241,2024,100,D01,19.83,17.2,2.629999999999999
1259,1340d1ebd8b0,HK1 2024-2025,24,0,0,0,20241,2022,100,A01,23.26,20.27,2.990000000000002
1260,1340f34746ae,HK1 2024-2025,22,0,0,0,20241,2023,100,A01,20.35,20.35,0.0
1261,1343cd52ded3,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,23.17,22.81,0.360000000000003
1262,1347d5c56b6b,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.28,20.12,2.16
1263,134a0b9affa4,HK1 2024-2025,19,0,0,0,20241,2022,100,A01,25.28,25.28,0.0
1264,134c01e65c33,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,25.54,24.61,0.9299999999999997
1265,134fa78b0565,HK1 2024-2025,17,0,0,0,20241,2020,1,A00,24.16,16.66,7.5
1266,13511662d28d,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,23.55,21.07,2.4800000000000004
1267,13545846dd50,HK1 2024-2025,10,0,0,0,20241,2021,1,A01,21.25,16.0,5.25
1268,135b4f0e7950,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,24.75,24.63,0.120000000000001
1269,135bbec0806b,HK1 2024-2025,6,0,0,0,20241,2020,1,A00,18.53,15.89,2.6400000000000006
1270,13603887a24a,HK1 2024-2025,5,0,0,0,20241,2019,1,A00,18.02,16.74,1.2800000000000011
1271,1363bb7dcc39,HK1 2024-2025,30,0,0,0,20241,2020,1,A01,23.52,20.1,3.419999999999998
1272,136a48272fd3,HK1 2024-2025,33,0,0,0,20241,2022,409,X05,22.46,22.11,0.3500000000000014
1273,136a9a1a5b61,HK1 2024-2025,20,0,0,0,20241,2023,100,A01,25.0,24.86,0.14000000000000057
